"","term","df","sumsq","meansq","statistic","p.value","p_BH","significant"
"6821","X43425_333.209_5.899_NA",6,6.28344851813479,1.04724141968913,1.04896006811045,0.39545797124234,0.527083661445109,"Non-significant"
"6822","X54462_391.211_7.026_NA",6,6.28318436815183,1.04719739469197,1.04891436666984,0.3954866628221,0.527083661445109,"Non-significant"
"6823","X20281_339.155_3.855_NA",6,6.28183995082729,1.04697332513788,1.04868176685814,0.395632712194908,0.527201028766834,"Non-significant"
"6824","X47457_482.238_6.315_NA",6,6.27236114813281,1.0453935246888,1.04704192666157,0.396663416171005,0.528497036903103,"Non-significant"
"6825","X75410_498.313_9.817_NA",6,6.27108694689029,1.04518115781505,1.04682150258427,0.396802101355641,0.528604352457947,"Non-significant"
"6826","X3272_263.102_1.568_NA",6,6.26903647892116,1.04483941315353,1.04646679895062,0.397025341420015,0.528824260795602,"Non-significant"
"6827","X72097_300.268_9.441_NA",6,6.2643585307192,1.04405975511987,1.04565760777204,0.397534943965408,0.529425473931959,"Non-significant"
"6828","X13801_322.165_3.248_NA",6,6.26276448833587,1.04379408138931,1.04538188043514,0.397708690205716,0.529579292816398,"Non-significant"
"6829","X38852_198.149_5.437_NA",6,6.26172006871861,1.0436200114531,1.04520122611625,0.397822555454003,0.529653342244515,"Non-significant"
"6830","X16249_296.16_3.535_NA",6,6.25780983413591,1.04296830568932,1.04452488828006,0.398249044452626,0.530109392399529,"Non-significant"
"6831","X9389_292.154_2.799_NA",6,6.25751050112392,1.04291841685399,1.04447311509259,0.398281704738361,0.530109392399529,"Non-significant"
"6832","X38015_402.175_5.169_NA",6,6.25534031003031,1.04255671833839,1.04409776022161,0.398518545992399,0.530346987728761,"Non-significant"
"6833","X8766_356.134_2.675_NA",6,6.25302842981582,1.0421714049693,1.04369790926516,0.398770949415631,0.530605220560064,"Non-significant"
"6834","X79894_541.278_10.295_NA",6,6.24990948772976,1.04165158128829,1.04315848998108,0.399111627110546,0.530980818508792,"Non-significant"
"6835","X34658_351.144_5.106_NA",6,6.24816725703863,1.04136120950644,1.0428571806394,0.399302009479398,0.531156381885396,"Non-significant"
"6836","X2507_291.154_1.114_NA",6,6.24153702306136,1.04025617051023,1.04171057323132,0.400027058958214,0.532043010539509,"Non-significant"
"6837","X79722_479.3_10.243_NA",6,6.23988542614948,1.03998090435825,1.04142496604485,0.400207799993673,0.532205545932789,"Non-significant"
"6838","X17422_432.187_3.522_NA;Spectral Match to Nonaethylene glycol from NIST14",6,6.23914427270248,1.03985737878375,1.04129680171041,0.400288924385112,0.532235580653618,"Non-significant"
"6839","X61710_325.164_7.884_NA",6,6.23656240673168,1.03942706778861,1.04085033982003,0.400571609407105,0.532533568172159,"Non-significant"
"6840","X75579_219.138_9.831_NA",6,6.23265247649986,1.03877541274998,1.04017425156858,0.400999944501571,0.533025072428112,"Non-significant"
"6841","X58798_551.244_7.578_NA",6,6.23058615663209,1.03843102610535,1.03981696481933,0.401226428767524,0.533248164062905,"Non-significant"
"6842","X3382_215.089_1.622_NA",6,6.22927362155635,1.03821227025939,1.03959001921106,0.40137033479705,0.533361456295642,"Non-significant"
"6843","X87261_507.309_11.294_NA",6,6.22762765540495,1.03793794256749,1.03930542613628,0.40155084453284,0.533523349187867,"Non-significant"
"6844","X10261_432.15_2.843_NA",6,6.22441637375748,1.03740272895958,1.03875020036539,0.401903167806396,0.533913442679099,"Non-significant"
"6845","X13046_384.165_3.154_NA",6,6.2200830295579,1.03668050492632,1.03800100438139,0.402378908622233,0.534467353863162,"Non-significant"
"6846","X7204_393.175_2.501_NA",6,6.21493430833098,1.03582238472183,1.03711088594109,0.402944631085983,0.535074817654941,"Non-significant"
"6847","X34660_423.164_5.077_NA",6,6.21460921068145,1.03576820178024,1.03705468436547,0.402980368541861,0.535074817654941,"Non-significant"
"6848","X57213_320.2_7.378_NA",6,6.21431422927585,1.03571903821264,1.03700368934813,0.403012797107461,0.535074817654941,"Non-significant"
"6849","X5202_309.108_2.18_NA",6,6.21229527054169,1.03538254509028,1.03665466579973,0.403234794284175,0.5352358454165,"Non-significant"
"6850","X34772_412.196_5.085_NA",6,6.2121404651893,1.03535674419822,1.03662790446343,0.403251819303016,0.5352358454165,"Non-significant"
"6851","X15762_402.176_3.57_NA",6,6.21068867521315,1.03511477920219,1.0363769345974,0.403411504892641,0.535297635149543,"Non-significant"
"6852","X73344_285.205_9.577_NA;Chaulmoogric Acid",6,6.21064668913744,1.03510778152291,1.03636967655811,0.403416123630078,0.535297635149543,"Non-significant"
"6853","X44210_414.212_5.735_NA",6,6.20577000242813,1.03429500040469,1.03552667859642,0.403952818349841,0.53593156638505,"Non-significant"
"6854","X87766_680.424_11.412_NA",6,6.20237996495239,1.03372999415873,1.03494069509284,0.404326168827175,0.536348632473982,"Non-significant"
"6855","X6968_428.154_2.615_NA",6,6.201784966246,1.03363082770767,1.03483784921329,0.404391719537996,0.536357332463816,"Non-significant"
"6856","X17513_351.118_3.723_NA",6,6.19748641252295,1.03291440208716,1.03409486269202,0.404865488690216,0.536907383776465,"Non-significant"
"6857","X10830_360.165_2.933_NA",6,6.19627008681145,1.03271168113524,1.0338846327342,0.404999610816865,0.536972526726314,"Non-significant"
"6858","X66969_335.184_8.648_NA",6,6.19596976788537,1.0326616279809,1.03383272601181,0.405032730784103,0.536972526726314,"Non-significant"
"6859","X9304_306.16_2.767_NA",6,6.18970733741695,1.03161788956949,1.03275037699282,0.40572375788162,0.537810235699036,"Non-significant"
"6860","X18132_308.185_3.661_NA",6,6.18461015395661,1.03076835899277,1.03186947797075,0.406286754608845,0.538478013542801,"Non-significant"
"6861","X60042_435.201_7.622_NA",6,6.18329991528662,1.0305499858811,1.03164304994851,0.406431553264636,0.538591412663179,"Non-significant"
"6862","X19599_250.143_3.94_NA",6,6.18131512893046,1.03021918815508,1.03130005695735,0.406650960242666,0.538803633128288,"Non-significant"
"6863","X30709_444.186_4.738_NA",6,6.17830862982146,1.02971810497024,1.03078051572982,0.406983453824706,0.539165607194263,"Non-significant"
"6864","X56275_423.201_7.255_NA",6,6.17766818955317,1.02961136492553,1.03066984611389,0.407054303241518,0.539180904002313,"Non-significant"
"6865","X50402_382.185_6.532_NA",6,6.17509741428791,1.02918290238132,1.03022561823037,0.407338776184873,0.539376852767884,"Non-significant"
"6866","X58227_325.164_7.505_NA",6,6.17505102149256,1.02917517024876,1.03021760171431,0.407343910996399,0.539376852767884,"Non-significant"
"6867","X54638_256.201_7.057_NA",6,6.17472309331215,1.02912051555203,1.0301609369712,0.407380207650359,0.539376852767884,"Non-significant"
"6868","X50096_377.195_6.524_NA",6,6.1741624890828,1.0290270815138,1.03006406718927,0.407442262707379,0.539380467754148,"Non-significant"
"6869","X77786_530.338_10.056_NA",6,6.16961863820661,1.02826977303444,1.02927893425503,0.407945455152329,0.539967983439362,"Non-significant"
"6870","X55510_319.153_7.208_NA",6,6.16529763743795,1.02754960623966,1.02853234593221,0.408424330708661,0.540471635576658,"Non-significant"
"6871","X9683_346.149_2.989_NA",6,6.16511252676296,1.02751875446049,1.02850036309476,0.408444853502774,0.540471635576658,"Non-significant"
"6872","X47321_484.217_6.114_NA",6,6.16432214511837,1.0273870241864,1.02836380422265,0.408532488572894,0.540508932785907,"Non-significant"
"6873","X21956_236.128_4.004_NA",6,6.1523883026524,1.02539805044207,1.02630207605697,0.409857108489158,0.542182573895449,"Non-significant"
"6874","X10977_309.107_2.951_NA",6,6.15052088649269,1.02508681441545,1.02597948112656,0.410064628886327,0.542347299254985,"Non-significant"
"6875","X78568_405.322_10.147_NA",6,6.15019425744561,1.02503237624094,1.02592305688675,0.410100932949629,0.542347299254985,"Non-significant"
"6876","X29156_470.202_4.694_NA",6,6.14936054442988,1.02489342407165,1.02577903629897,0.410193607333748,0.542390965369174,"Non-significant"
"6877","X52534_267.159_6.724_NA",6,6.14588264797167,1.02431377466194,1.02517825858683,0.410580346668256,0.542823398561551,"Non-significant"
"6878","X25393_197.117_4.482_NA;""10,12-dihydroxy-9-methyl-4,13-dimethylene-6-oxatricyclo[7.4.0.0<3,7>]tridecan- 5-one CollisionEnergy:102040""",6,6.13723621380256,1.02287270230043,1.02368476369405,0.411542809618626,0.544016752697375,"Non-significant"
"6879","X69525_434.149_9.116_NA",6,6.13411023979601,1.02235170663267,1.02314485230601,0.411891117989169,0.544398029474855,"Non-significant"
"6880","X41478_341.159_5.668_NA",6,6.13150946186523,1.0219182436442,1.02269566651562,0.412181046844103,0.544702046207353,"Non-significant"
"6881","X65567_401.194_8.461_NA",6,6.12929982158205,1.02154997026368,1.02231404554512,0.41242747235869,0.544884217117457,"Non-significant"
"6882","X50288_323.185_6.643_NA",6,6.12919865099594,1.02153310849932,1.0222965728816,0.41243875739137,0.544884217117457,"Non-significant"
"6883","X71265_444.215_9.346_NA",6,6.12773318953543,1.02128886492257,1.02204348269071,0.412602243251666,0.54502100764843,"Non-significant"
"6884","X1492_228.924_0.734_NA",6,6.12658177028571,1.02109696171429,1.02184463167055,0.412730723055078,0.545111524406851,"Non-significant"
"6885","X3723_266.175_1.946_NA",6,6.12520576583646,1.02086762763941,1.02160699808206,0.412884295567827,0.545235151096976,"Non-significant"
"6886","X66_400.939_0.545_NA",6,6.1241340628901,1.02068901048168,1.02142191945733,0.413003930333801,0.545313931831966,"Non-significant"
"6887","X59408_333.169_7.709_NA",6,6.12272239715525,1.02045373285921,1.0211781341803,0.413161548200016,0.545442833778793,"Non-significant"
"6888","X64296_275.164_8.313_NA;asterolide",6,6.11873118999113,1.01978853166519,1.02048890080719,0.413607383853939,0.545952139082465,"Non-significant"
"6889","X47653_281.138_6.231_NA",6,6.11735419315624,1.01955903219271,1.02025111743377,0.413761269813616,0.546063866086833,"Non-significant"
"6890","X32995_198.112_4.943_NA",6,6.11652217250815,1.01942036208469,1.02010744379303,0.413854269303491,0.546063866086833,"Non-significant"
"6891","X90940_391.299_12.509_NA",6,6.11636171087581,1.0193936184793,1.02007973537663,0.413872206467704,0.546063866086833,"Non-significant"
"6892","X81515_535.363_10.481_NA",6,6.11471856236425,1.01911976039404,1.01979600045807,0.414055913174262,0.54622698238253,"Non-significant"
"6893","X26403_398.18_4.37_NA",6,6.11391654359708,1.01898609059951,1.01965751175206,0.414145598553888,0.546266035405766,"Non-significant"
"6894","X15698_243.133_3.433_NA",6,6.11254963631476,1.01875827271913,1.01942148380152,0.414298480085496,0.546388421952035,"Non-significant"
"6895","X46450_380.206_6.115_NA",6,6.10924517686922,1.0182075294782,1.01885090836657,0.414668211296104,0.546796718941868,"Non-significant"
"6896","X4857_268.118_2.115_NA",6,6.10725638503434,1.01787606417239,1.01850751755079,0.414890832832174,0.546938721373122,"Non-significant"
"6897","X37801_388.248_5.408_NA",6,6.10684103330646,1.01780683888441,1.01843580266194,0.414937335844829,0.546938721373122,"Non-significant"
"6898","X72175_253.107_9.448_NA",6,6.10667104966326,1.01777850827721,1.01840645327926,0.414956368239309,0.546938721373122,"Non-significant"
"6899","X67098_456.131_8.729_NA",6,6.10591803707071,1.01765300617845,1.01827643878881,0.415040686571661,0.546963245228127,"Non-significant"
"6900","X80519_489.283_10.359_NA",6,6.10528061766437,1.01754676961073,1.01816638340107,0.415112069681625,0.546963245228127,"Non-significant"
"6901","X54079_407.206_7.006_NA",6,6.10489328000916,1.01748221333486,1.01809950695717,0.415155450431072,0.546963245228127,"Non-significant"
"6902","X88338_761.219_11.747_NA;(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid",6,6.1037021952973,1.01728369921622,1.01789386007095,0.41528886620713,0.547059746675633,"Non-significant"
"6903","X11476_292.154_3.007_NA",6,6.10254949292471,1.01709158215412,1.01769484279042,0.41541800794893,0.547150590796997,"Non-significant"
"6904","X59926_488.205_7.72_NA",6,6.10194276246138,1.01699046041023,1.01759009014921,0.415485992303169,0.547160869354058,"Non-significant"
"6905","X39604_269.138_5.645_NA",6,6.09972200592533,1.01662033432089,1.01720668050945,0.41573488748385,0.547409355105454,"Non-significant"
"6906","X87068_1222.344_11.281_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",6,6.09871415207577,1.01645235867929,1.01703267959606,0.415847874860896,0.547478841331489,"Non-significant"
"6907","X56905_426.212_7.361_NA",6,6.09448668853717,1.01574778142286,1.01630285131287,0.416322009334382,0.548023701877545,"Non-significant"
"6908","X64107_336.216_8.285_NA",6,6.09335673391693,1.01555945565282,1.01610778226473,0.416448796769968,0.54811124207188,"Non-significant"
"6909","X66411_743.447_8.619_NA",6,6.09068693069024,1.01511448844837,1.01564689249083,0.416748458740134,0.548426253707526,"Non-significant"
"6910","X42098_351.144_5.575_NA",6,6.08942115499173,1.01490352583195,1.01542838582659,0.416890577401049,0.548533882739556,"Non-significant"
"6911","X64228_235.133_8.259_NA;Curcumenol",6,6.08554030676158,1.0142567177936,1.01475846779721,0.417326497127377,0.549028000561729,"Non-significant"
"6912","X56415_528.368_7.369_NA",6,6.08382520261116,1.01397086710186,1.01446241344491,0.417519237145686,0.549202098398231,"Non-significant"
"6913","X12548_205.097_3.124_NA",6,6.0792859760206,1.01321432933677,1.01367889882153,0.418029610815297,0.549722545901346,"Non-significant"
"6914","X5986_224.164_2.353_NA",6,6.07923076620743,1.01320512770124,1.01366936932443,0.418035820761318,0.549722545901346,"Non-significant"
"6915","X15218_296.149_3.531_NA",6,6.07640560297636,1.01273426716273,1.01318173977401,0.418353668079662,0.550060961703584,"Non-significant"
"6916","X49829_414.212_6.574_NA",6,6.07496971898561,1.01249495316427,1.01293390906319,0.418515270300742,0.550145550711559,"Non-significant"
"6917","X12946_321.144_3.18_NA",6,6.07475872019532,1.01245978669922,1.01289749143997,0.418539020487446,0.550145550711559,"Non-significant"
"6918","X19491_442.17_3.946_NA",6,6.07241860294853,1.01206976715809,1.01249360167906,0.418802481391006,0.550412281122727,"Non-significant"
"6919","X25283_353.159_4.377_NA",6,6.07028129307177,1.0117135488453,1.01212472476672,0.419043198270724,0.550649047359073,"Non-significant"
"6920","X42653_279.159_5.783_NA;(4R)-3-methylidene-4-[(E)-3-methyl-4-(4-methyl-5-oxooxolan-2-yl)but-2-enyl]oxolan-2-one",6,6.06959405984982,1.01159900997497,1.01200611757216,0.41912061670465,0.550671191774376,"Non-significant"
"6921","X18916_304.19_3.715_NA",6,6.06808581164346,1.01134763527391,1.0117458175581,0.41929055515956,0.550814871768635,"Non-significant"
"6922","X26725_446.202_4.404_NA",6,6.05622772374586,1.00937128729098,1.00969945551092,0.420628109375353,0.55246290924767,"Non-significant"
"6923","X28940_346.237_4.602_NA",6,6.05588683326936,1.00931447221156,1.00964063185118,0.420666599287464,0.55246290924767,"Non-significant"
"6924","X1038_184.899_0.677_NA",6,6.05407274466612,1.00901212411102,1.00932759875571,0.420871464083125,0.552652130480037,"Non-significant"
"6925","X77545_434.253_10.038_NA",6,6.05112543401162,1.0085209056686,1.00881903463383,0.42120443347773,0.552969098198744,"Non-significant"
"6926","X34446_379.138_5.018_NA",6,6.05085946457358,1.00847657742893,1.00877314194844,0.421234489015013,0.552969098198744,"Non-significant"
"6927","X12512_290.174_3.046_NA",6,6.04882852106532,1.00813808684422,1.00842270990511,0.421464036375769,0.553190561387108,"Non-significant"
"6928","X2441_249.123_1.067_NA",6,6.0478596883627,1.00797661472712,1.00825554418454,0.421573565573298,0.553254454127082,"Non-significant"
"6929","X13466_413.144_3.214_NA",6,6.04034660005306,1.00672443334218,1.00695927370684,0.422423530176651,0.554289902780504,"Non-significant"
"6930","X46286_437.18_6.096_NA",6,6.03786725921767,1.00631120986961,1.00653152541981,0.422704249909731,0.554578216476086,"Non-significant"
"6931","X13902_316.139_3.259_NA",6,6.03717000989428,1.00619500164905,1.00641123468691,0.422783215398048,0.554601788255527,"Non-significant"
"6932","X47766_281.216_6.08_NA",6,6.03522179870589,1.00587029978432,1.00607513085797,0.423003903493431,0.554782880371633,"Non-significant"
"6933","X35482_363.143_5.055_NA",6,6.03487405030856,1.00581234171809,1.00601513838022,0.423043302861475,0.554782880371633,"Non-significant"
"6934","X37403_418.258_5.315_NA",6,6.03339656401874,1.00556609400312,1.00576024970582,0.423210724712853,0.554922398195739,"Non-significant"
"6935","X58537_223.133_7.544_NA",6,6.03182007651717,1.0053033460862,1.00548828663081,0.423389409340705,0.555076641633121,"Non-significant"
"6936","X4124_224.164_2.108_NA",6,6.03060813642946,1.00510135607158,1.00527921574432,0.423526806056259,0.555176718665442,"Non-significant"
"6937","X63774_358.31_8.239_NA",6,6.02582437421549,1.00430406236925,1.00445400107448,0.42406940193055,0.555807842345764,"Non-significant"
"6938","X48028_487.316_6.291_NA",6,6.01609354709536,1.00268225784923,1.0027755423314,0.425174417022796,0.557175814293927,"Non-significant"
