"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p_BH","significant"
"X23644_270.191_4.147_NA",-0.571358037554582,-0.190452679184861,0.380905358369722,-2.63896084361424,0.0106201003562485,59.0002030735118,-1.0045909567969,-0.138125118312265,"Welch Two Sample t-test","two.sided",0.0153754615385926,"Significant"
"X75108_510.306_9.784_NA",-0.382067682828473,-0.127355894276158,0.254711788552315,-2.59042189065201,0.0106217855173669,137.127884852453,-0.673721442353916,-0.0904139233030302,"Welch Two Sample t-test","two.sided",0.0153754615385926,"Significant"
"X6524_341.134_2.488_NA",-0.445056145942736,-0.148352048647579,0.296704097295157,-2.60535647106761,0.0106941783548405,92.5592058388132,-0.784299080089318,-0.105813211796154,"Welch Two Sample t-test","two.sided",0.0154777888574037,"Significant"
"X54351_351.18_7.025_NA",0.357259496625375,0.119086498875125,-0.23817299775025,2.58161790078481,0.0107247223686507,161.05755427863,0.0839746563657368,0.630544336885012,"Welch Two Sample t-test","two.sided",0.0155195250319548,"Significant"
"X92063_774.252_12.945_NA;Contaminant vial septum ThermoFisher C5000-44B",0.287394104178343,0.0957980347261145,-0.191596069452229,2.59079870495771,0.0107718094604991,119.039523866754,0.0677448167256196,0.507043391631067,"Welch Two Sample t-test","two.sided",0.015585183261435,"Significant"
"X40591_375.18_5.587_NA",-0.472798939516025,-0.157599646505342,0.315199293010683,-2.60941919780473,0.0108022114961708,80.8803900261688,-0.833316971409111,-0.112280907622939,"Welch Two Sample t-test","two.sided",0.0156266836791066,"Significant"
"X69285_350.232_9.149_NA",-0.490168436596662,-0.163389478865554,0.326778957731108,-2.61333920389858,0.0108216949808304,75.2871637463036,-0.863791789160995,-0.116545084032329,"Welch Two Sample t-test","two.sided",0.0156523784227983,"Significant"
"X91449_1176.208_12.565_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",-0.569735717467683,-0.189911905822561,0.379823811645122,-2.63090022655187,0.0108475869003841,59.0007767965965,-1.00306200321129,-0.136409431724078,"Welch Two Sample t-test","two.sided",0.0156873326066951,"Significant"
"X37801_388.248_5.408_NA",-0.425730063790056,-0.141910021263352,0.283820042526704,-2.59467305340157,0.0108554058610786,102.470928245272,-0.751161040232643,-0.100299087347468,"Welch Two Sample t-test","two.sided",0.0156961434619794,"Significant"
"X31722_518.279_4.829_NA",-0.564115559029062,-0.188038519676354,0.376077039352708,-2.6281166363835,0.0108958848084156,59.7626159703487,-0.993507201605961,-0.134723916452164,"Welch Two Sample t-test","two.sided",0.0157521680200532,"Significant"
"X19529_460.311_3.79_NA;Spectral Match to Undecaethylene glycol from NIST14",-0.553507981078163,-0.184502660359388,0.369005320718775,-2.62543412208379,0.0109089024332727,61.3822255481486,-0.97502617266613,-0.131989789490195,"Welch Two Sample t-test","two.sided",0.0157684802739771,"Significant"
"X6644_265.118_2.349_NA",-0.48335965385155,-0.161119884617183,0.322239769234367,-2.60743730325045,0.0109481679339506,77.1063202512807,-0.852484869181299,-0.114234438521801,"Welch Two Sample t-test","two.sided",0.0158227218018565,"Significant"
"X60209_588.431_7.758_NA",-0.447205988704643,-0.149068662901548,0.298137325803096,-2.59716932485924,0.0109644057117708,90.8324370318816,-0.789248314769134,-0.105163662640153,"Welch Two Sample t-test","two.sided",0.0158436708091895,"Significant"
"X1336_174.871_0.709_NA",0.339665468342506,0.113221822780835,-0.226443645561671,2.57050416258937,0.0109905933335322,174.336137667643,0.0788661336465184,0.600464803038494,"Welch Two Sample t-test","two.sided",0.0158769800130605,"Significant"
"X17314_269.102_3.547_NA;GA1 CollisionEnergy:102040",-0.431558360602412,-0.143852786867471,0.287705573734942,-2.59195307704304,0.0109909494283109,98.696650880529,-0.761941646497947,-0.101175074706877,"Welch Two Sample t-test","two.sided",0.0158769800130605,"Significant"
"X2097_333.116_0.983_NA",-0.529663375943278,-0.176554458647759,0.353108917295519,-2.61669596623579,0.0110126090290661,65.5074324223863,-0.93385840068655,-0.125468351200006,"Welch Two Sample t-test","two.sided",0.0159057412696217,"Significant"
"X12240_185.081_3.09_NA",0.330915630318781,0.11030521010626,-0.220610420212521,2.56565054664384,0.0111238005238466,177.653172452196,0.0763870829577647,0.585444177679797,"Welch Two Sample t-test","two.sided",0.0160637856357709,"Significant"
"X3678_262.143_1.901_NA",-0.503716454146443,-0.167905484715481,0.335810969430962,-2.60497567623019,0.0111835818950151,71.0305355291878,-0.889276522834546,-0.11815638545834,"Welch Two Sample t-test","two.sided",0.0161475506732534,"Significant"
"X2990_323.123_1.556_NA",-0.445854773558203,-0.148618257852734,0.297236515705469,-2.58973233613447,0.0111859562599259,90.8945403385065,-0.787839760816205,-0.103869786300202,"Welch Two Sample t-test","two.sided",0.0161484144673303,"Significant"
"X73109_285.148_9.548_NA",-0.384095174793535,-0.128031724931178,0.256063449862357,-2.57256387894283,0.0111948500830669,132.675522531143,-0.679420177984071,-0.0887701716029991,"Welch Two Sample t-test","two.sided",0.0161586881973717,"Significant"
"X21163_396.165_3.912_NA",-0.453091066498474,-0.151030355499491,0.302060710998982,-2.59120916261842,0.01120207678508,87.6288910046582,-0.800603127030997,-0.10557900596595,"Welch Two Sample t-test","two.sided",0.0161665527190392,"Significant"
"X2449_239.148_1.114_NA;Spectral Match to Hexaethylene glycol from NIST14",-0.565296532378431,-0.188432177459477,0.376864354918954,-2.6179415375515,0.0112111879184253,59.274088290557,-0.997333039621654,-0.133260025135209,"Welch Two Sample t-test","two.sided",0.0161771338762613,"Significant"
"X92296_482.399_12.93_NA",-0.564795645342236,-0.188265215114079,0.376530430228157,-2.6160416001937,0.0112663781751295,59.2921038577703,-0.996760103404548,-0.132831187279924,"Welch Two Sample t-test","two.sided",0.0162541907915388,"Significant"
"X65221_247.133_8.446_NA;8-Deoxy-lactucin",-0.513768717008973,-0.171256239002991,0.342512478005982,-2.60450456124221,0.011274064855029,68.5103680976676,-0.907345007096989,-0.120192426920956,"Welch Two Sample t-test","two.sided",0.0162626999304971,"Significant"
"X74113_650.411_9.672_NA",0.299020316194787,0.0996734387315957,-0.199346877463191,2.56552414248059,0.0112839768815895,149.807546104644,0.0687196148148058,0.529321017574769,"Welch Two Sample t-test","two.sided",0.0162744158958458,"Significant"
"X59436_339.18_7.653_NA",0.320014264456525,0.106671421485508,-0.213342842971017,2.56006966789217,0.0113031694229402,176.453345397233,0.0733225706611004,0.56670595825195,"Welch Two Sample t-test","two.sided",0.0162995109267839,"Significant"
"X10578_320.185_2.814_NA",-0.46538527432404,-0.15512842477468,0.31025684954936,-2.59119570035353,0.0113077599127831,82.4996990509913,-0.822639500433115,-0.108131048214965,"Welch Two Sample t-test","two.sided",0.0163022221628802,"Significant"
"X19948_254.159_3.824_NA",-0.56654090952824,-0.188846969842746,0.377693939685493,-2.61502624122865,0.0113086356336654,59.0014379453243,-1.00005287415436,-0.133028944902118,"Welch Two Sample t-test","two.sided",0.0163022221628802,"Significant"
"X88774_984.234_11.8_NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",-0.566498850546933,-0.188832950182311,0.377665900364622,-2.61480475834976,0.0113152087853449,59.0010705355378,-1.00001540572052,-0.132982295373346,"Welch Two Sample t-test","two.sided",0.01630911196518,"Significant"
"X57511_235.133_7.39_NA",0.35103181845058,0.117010606150193,-0.234021212300387,2.56129919231635,0.0113269150398938,164.423081178929,0.080422586864482,0.621641050036679,"Welch Two Sample t-test","two.sided",0.0163233969793493,"Significant"
"X43977_388.248_5.874_NA",-0.484874096766708,-0.161624698922236,0.323249397844472,-2.59499063961158,0.0113489544786808,75.9196345317474,-0.857024568172343,-0.112723625361073,"Welch Two Sample t-test","two.sided",0.0163525664215793,"Significant"
"X58139_347.185_7.457_NA;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",-0.470829520489514,-0.156943173496505,0.313886346993009,-2.59041628298129,0.0113785281589664,80.4019868778728,-0.832512197328263,-0.109146843650765,"Welch Two Sample t-test","two.sided",0.0163925808938872,"Significant"
"X68733_329.174_8.906_NA;Lagochilin",-0.477061379625213,-0.159020459875071,0.318040919750142,-2.59152684121293,0.0113950881980404,78.2752869277458,-0.843526285684145,-0.110596473566281,"Welch Two Sample t-test","two.sided",0.0164138374360874,"Significant"
"X19318_430.171_3.736_NA",-0.488467966549052,-0.162822655516351,0.325645311032701,-2.59408583008777,0.0114067109075268,74.7636914706501,-0.863601469064274,-0.11333446403383,"Welch Two Sample t-test","two.sided",0.0164279764883944,"Significant"
"X59032_265.107_7.602_NA",-0.547614902266526,-0.182538300755509,0.365076601511018,-2.60691167213449,0.0114381942434137,61.7665572296241,-0.9675558259748,-0.127673978558253,"Welch Two Sample t-test","two.sided",0.0164707098608042,"Significant"
"X51863_440.227_6.745_NA",0.36696715185593,0.122322383951977,-0.244644767903953,2.56049888941041,0.0114523991463486,148.185420330407,0.0837549361506917,0.650179367561167,"Welch Two Sample t-test","two.sided",0.016488553133587,"Significant"
"X85025_363.253_10.883_NA",-0.394286619428379,-0.131428873142793,0.262857746285586,-2.56686236916874,0.0114644149695671,122.628207489646,-0.69835032944603,-0.0902229094107282,"Welch Two Sample t-test","two.sided",0.016501507188802,"Significant"
"X69481_361.2_9.168_NA",-0.42535101675478,-0.141783672251593,0.283567344503187,-2.5753488729879,0.0114650264971032,100.819350956684,-0.752996073698413,-0.0977059598111474,"Welch Two Sample t-test","two.sided",0.016501507188802,"Significant"
"X51847_560.4_6.662_NA",-0.462210423914574,-0.154070141304858,0.308140282609716,-2.58478578670011,0.0114858684636436,83.3180989884398,-0.817855384458424,-0.106565463370724,"Welch Two Sample t-test","two.sided",0.0165288882670857,"Significant"
"X49674_521.329_6.481_NA",-0.442666104310939,-0.147555368103646,0.295110736207293,-2.57876155101592,0.011509550560961,91.5762537106602,-0.783615541602182,-0.101716667019697,"Welch Two Sample t-test","two.sided",0.0165603471594014,"Significant"
"X81440_305.21_10.472_NA",0.366213510019559,0.12207117000652,-0.244142340013039,2.55813946660101,0.0115239679522671,148.628446449671,0.0833291942549191,0.649097825784199,"Welch Two Sample t-test","two.sided",0.0165784678199386,"Significant"
"X72432_367.211_9.476_NA",0.320184014381546,0.106728004793849,-0.213456009587697,2.5519072240912,0.0115591417243581,176.947048088809,0.0725767563116314,0.567791272451461,"Welch Two Sample t-test","two.sided",0.016626438310056,"Significant"
"X75949_469.277_9.874_NA",-0.348703952057949,-0.116234650685983,0.232469301371966,-2.55364998117926,0.0115620566086046,165.638205462824,-0.618309184637644,-0.0790987194782551,"Welch Two Sample t-test","two.sided",0.0166280004247758,"Significant"
"X74833_287.2_9.79_NA",-0.445305326883734,-0.148435108961245,0.296870217922489,-2.57739939912566,0.0115773856220636,90.1772154016163,-0.788540089362003,-0.102070564405465,"Welch Two Sample t-test","two.sided",0.0166474126325798,"Significant"
"X89375_1070.326_11.998_Contaminant vial septum ThermoFisher C5000-44B",-0.564226553033244,-0.188075517677748,0.376151035355496,-2.6038144190763,0.011644597592122,59.0101252607543,-0.997825300794233,-0.130627805272255,"Welch Two Sample t-test","two.sided",0.0167414107064474,"Significant"
"X87843_836.197_11.454_NA;(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid",-0.564206668719019,-0.188068889573006,0.376137779146013,-2.60343181957975,0.011656598804953,59.001643476763,-0.997855159115338,-0.130558178322699,"Welch Two Sample t-test","two.sided",0.016756015230772,"Significant"
"X5987_402.139_2.396_NA",-0.462602080172332,-0.154200693390777,0.308401386781554,-2.57881818875291,0.0116831325453374,82.7606396620021,-0.819407492890157,-0.105796667454506,"Welch Two Sample t-test","two.sided",0.0167915019130901,"Significant"
"X46450_380.206_6.115_NA",0.376907804188797,0.125635934729599,-0.251271869459198,2.55433270998464,0.0117312017119139,137.134985344371,0.0851279916220218,0.668687616755572,"Welch Two Sample t-test","two.sided",0.016857924129085,"Significant"
"X87068_1222.344_11.281_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",-0.563368609105252,-0.187789536368417,0.375579072736835,-2.60040432613024,0.0117475814300292,59.0356334105417,-0.996871866659469,-0.129865351551035,"Welch Two Sample t-test","two.sided",0.0168787943049662,"Significant"
"X87011_734.483_11.225_NA;MGDG (18:4/18:4)/MGDG (16:3/20:5)",0.296460710214467,0.0988202367381557,-0.197640473476311,2.55057726352997,0.0117693035412551,148.156883459355,0.0667724851688754,0.526148935260059,"Welch Two Sample t-test","two.sided",0.0169073325639267,"Significant"
"X1378_199.997_0.724_NA",-0.563237081646991,-0.18774569388233,0.375491387764661,-2.59949675765386,0.0117757531415191,59.0280176661908,-0.996791615248765,-0.129682548045216,"Welch Two Sample t-test","two.sided",0.0169135481053367,"Significant"
"X89088_255.138_11.849_NA",-0.330837484116102,-0.110279161372034,0.220558322744068,-2.5451355649673,0.0117773507539471,176.970676933489,-0.58736384335358,-0.0743111248786252,"Welch Two Sample t-test","two.sided",0.0169135481053367,"Significant"
"X36973_474.285_5.282_NA",0.284257546642081,0.0947525155473603,-0.189505031094721,2.55764527336253,0.0117825767966154,120.116843397716,0.0642096027654406,0.504305490518721,"Welch Two Sample t-test","two.sided",0.0169183809593853,"Significant"
"X69985_347.185_9.085_NA",0.348099440796306,0.116033146932102,-0.232066293864204,2.54584005667422,0.0118159865853611,165.238146998622,0.0781311448444386,0.618067736748174,"Welch Two Sample t-test","two.sided",0.016963674409301,"Significant"
"X72705_304.299_9.507_NA",0.319782010884865,0.106594003628288,-0.213188007256577,2.54346956562127,0.0118306264434471,177.174624415832,0.0716674513826489,0.567896570387081,"Welch Two Sample t-test","two.sided",0.0169820106763216,"Significant"
"X27486_437.236_4.486_NA",-0.562302797831758,-0.187434265943919,0.374868531887838,-2.59564164941095,0.0118936680159535,59.0515903877147,-0.995777400353231,-0.128828195310284,"Welch Two Sample t-test","two.sided",0.0170698073561245,"Significant"
"X72773_216.138_9.506_NA",0.289198456391633,0.0963994854638778,-0.192798970927756,2.54978511821498,0.0119117047482613,133.147242926048,0.0648589491724583,0.513537963610809,"Welch Two Sample t-test","two.sided",0.01709299551313,"Significant"
"X80177_568.384_10.211_NA",-0.445129401209875,-0.148376467069958,0.296752934139916,-2.56653333681848,0.0119350266190939,89.4043592050354,-0.789721661216297,-0.100537141203452,"Welch Two Sample t-test","two.sided",0.0171237591953292,"Significant"
"X73715_381.263_9.604_NA;Massbank:NA001623 Tomatidine",-0.479883702323743,-0.159961234107914,0.319922468215829,-2.57531518329636,0.011946290288771,76.3994042876295,-0.850980193272034,-0.108787211375453,"Welch Two Sample t-test","two.sided",0.0171353842955449,"Significant"
"X90159_574.467_12.231_NA",-0.561804607829655,-0.187268202609885,0.37453640521977,-2.59389689941051,0.011946898487622,59.0735354504717,-0.995183106788939,-0.128426108870372,"Welch Two Sample t-test","two.sided",0.0171353842955449,"Significant"
"X34135_183.101_5.038_NA",-0.51291730144955,-0.170972433816517,0.341944867633034,-2.58322638054061,0.011950031328684,67.7843460725106,-0.909154159164928,-0.116680443734172,"Welch Two Sample t-test","two.sided",0.0171371742650465,"Significant"
"X72968_414.285_9.533_NA",-0.502661055309158,-0.167553685103053,0.335107370206105,-2.58049690306935,0.011960349495752,70.1464252432551,-0.89114788966247,-0.114174220955846,"Welch Two Sample t-test","two.sided",0.0171492663011161,"Significant"
"X88414_814.545_11.668_NA;MGDG (18:4/18:5)",0.283253932210217,0.0944179774034055,-0.188835954806811,2.5523658667229,0.0119635459996637,119.144558496932,0.063511106990111,0.502996757430322,"Welch Two Sample t-test","two.sided",0.0171511447853899,"Significant"
"X51635_392.16_6.696_NA",0.379717814244727,0.126572604748242,-0.253145209496485,2.54717317118039,0.0119950989442076,133.36200331814,0.084862160166039,0.674573468323415,"Welch Two Sample t-test","two.sided",0.0171936685481217,"Significant"
"X36306_293.138_5.347_NA",-0.469603280421268,-0.156534426807089,0.313068853614179,-2.57095526659818,0.0120039306872118,79.6276371582364,-0.833128627170749,-0.106077933671788,"Welch Two Sample t-test","two.sided",0.0172036156696296,"Significant"
"X70350_502.301_9.198_NA",-0.36783632962422,-0.12261210987474,0.24522421974948,-2.54366854230535,0.012018343852811,144.839157456618,-0.653652037433708,-0.0820206218147324,"Welch Two Sample t-test","two.sided",0.0172215574956277,"Significant"
"X92260_610.577_13.024_NA;apigenin 6,8-digalactoside",-0.561803196811574,-0.187267732270525,0.374535464541049,-2.59146637015293,0.0120259353491243,59.0006963299638,-0.995598261861563,-0.128008131761584,"Welch Two Sample t-test","two.sided",0.017229720169278,"Significant"
"X91711_568.493_12.774_NA",0.28300279766761,0.0943342658892033,-0.188668531778407,2.55032455012358,0.0120308076102967,119.079310612051,0.0632778331878713,0.502727762147348,"Welch Two Sample t-test","two.sided",0.0172338890062638,"Significant"
"X6132_306.169_2.391_NA",-0.426362854020097,-0.142120951340032,0.284241902680065,-2.55852352803356,0.012032636098962,98.6126639212268,-0.75703697233671,-0.0956887357034842,"Welch Two Sample t-test","two.sided",0.0172338890062638,"Significant"
"X75394_616.325_9.821_NA",0.282919600538312,0.0943065335127705,-0.188613067025541,2.54981943192622,0.0120480261139071,119.01519576644,0.0632145012745727,0.50262469980205,"Welch Two Sample t-test","two.sided",0.0172532136442972,"Significant"
"X7636_325.139_2.564_NA",-0.435941911701887,-0.145313970567296,0.290627941134591,-2.56010458117815,0.0120677118931809,93.4479980404935,-0.774068546787387,-0.0978152766163859,"Welch Two Sample t-test","two.sided",0.0172786829185513,"Significant"
"X20128_356.17_3.773_NA",-0.483260401369972,-0.161086800456657,0.322173600913315,-2.57153141817401,0.0121009411271363,75.1259596732868,-0.857620062595739,-0.108900740144205,"Welch Two Sample t-test","two.sided",0.0173235327866357,"Significant"
"X43517_463.288_5.873_NA",-0.446301763100588,-0.148767254366863,0.297534508733725,-2.56125000927402,0.0121238701405449,88.4460359900867,-0.792565748034761,-0.100037778166414,"Welch Two Sample t-test","two.sided",0.0173536252074676,"Significant"
"X69434_275.164_8.97_NA",0.366711525153735,0.122237175051245,-0.24447435010249,2.53963823229528,0.0121472950997591,145.421489459553,0.0813272469578837,0.652095803349586,"Welch Two Sample t-test","two.sided",0.0173844179201968,"Significant"
"X88465_1294.363_11.697_Contaminant vial septum ThermoFisher C5000-44B",-0.551952101439688,-0.183984033813229,0.367968067626458,-2.58518509628594,0.0121666993192258,60.3305537896452,-0.978979234402592,-0.124924968476783,"Welch Two Sample t-test","two.sided",0.0174094476251811,"Significant"
"X22774_525.288_4.208_NA",-0.536558051570917,-0.178852683856972,0.357705367713944,-2.57824312653298,0.0122904179182345,62.7345514660794,-0.952467045294488,-0.120649057847345,"Welch Two Sample t-test","two.sided",0.0175837104189753,"Significant"
"X24851_241.097_4.258_NA",-0.559406565579212,-0.186468855193071,0.372937710386141,-2.57964842674976,0.0124009925091685,59.0028156578954,-0.993329585059109,-0.125483546099315,"Welch Two Sample t-test","two.sided",0.017739116408647,"Significant"
"X2516_275.11_1.136_NA",-0.551770402597623,-0.183923467532541,0.367846935065082,-2.57773839367537,0.0124137056148663,60.1222324329233,-0.979920515411345,-0.123620289783901,"Welch Two Sample t-test","two.sided",0.0177545086440717,"Significant"
"X90257_1146.325_12.154_NA;Contaminant vial septum ThermoFisher C5000-44B",-0.558544224432473,-0.186181408144158,0.372362816288315,-2.57617539517472,0.0125121629364377,59.0270473275025,-0.99237869795076,-0.124709750914186,"Welch Two Sample t-test","two.sided",0.0178925110755099,"Significant"
"X74082_283.169_9.666_NA",-0.423829169586852,-0.141276389862284,0.282552779724568,-2.54272913420768,0.0125542915115058,98.617152331358,-0.75457985836962,-0.0930784808040839,"Welch Two Sample t-test","two.sided",0.0179480912273691,"Significant"
"X37398_379.175_5.271_NA",-0.471881075566505,-0.157293691855502,0.314587383711003,-2.55537854751779,0.0125549780253044,77.8843325101154,-0.839523291682326,-0.104238859450684,"Welch Two Sample t-test","two.sided",0.0179480912273691,"Significant"
"X80874_516.332_10.484_NA",0.312724474942914,0.104241491647638,-0.208482983295276,2.52197413611189,0.0125625554254646,174.954692755565,0.0679963371989198,0.557452612686908,"Welch Two Sample t-test","two.sided",0.0179561002874271,"Significant"
"X25121_351.143_4.384_NA",-0.45269081145143,-0.150896937150476,0.301793874300953,-2.5499529204322,0.012571739608598,84.7927443127729,-0.805678651351418,-0.0997029715514412,"Welch Two Sample t-test","two.sided",0.01796640309987,"Significant"
"X12760_225.087_3.007_NA",0.403291147691065,0.134430382563688,-0.268860765127377,2.5361116674831,0.0125918966436126,111.622110597891,0.0882027920779446,0.718379503304186,"Welch Two Sample t-test","two.sided",0.0179923816256051,"Significant"
"X57654_364.211_7.429_NA",-0.507306090434155,-0.169102030144718,0.338204060289437,-2.56278391034353,0.0125950688648712,68.2029981564708,-0.902290226311925,-0.112321954556384,"Welch Two Sample t-test","two.sided",0.0179940864423961,"Significant"
"X26523_302.211_4.502_NA",0.330967139172393,0.110322379724131,-0.220644759448262,2.51985955838464,0.0126325003329513,175.544390661291,0.0717515950455568,0.590182683299229,"Welch Two Sample t-test","two.sided",0.0180447278911538,"Significant"
"X45698_572.342_6.035_NA",0.282818610798476,0.0942728702661586,-0.188545740532317,2.53065824972739,0.0126409150080805,123.565230652553,0.061612661442333,0.504024560154619,"Welch Two Sample t-test","two.sided",0.0180539112870669,"Significant"
"X52856_208.154_6.839_NA",-0.556934264440614,-0.185644754813538,0.371289509627076,-2.57102987222328,0.012676300857337,59.1131203293576,-0.990370795833914,-0.123497733047314,"Welch Two Sample t-test","two.sided",0.0181016063130059,"Significant"
"X53823_436.886_6.956_NA",0.280727293028348,0.0935757643427828,-0.187151528685565,2.52974425275372,0.0127214157275963,119.005527530756,0.0609944831028962,0.5004601029538,"Welch Two Sample t-test","two.sided",0.0181631771035342,"Significant"
"X57843_377.195_7.513_NA",-0.407572726468495,-0.135857575489498,0.271715150978997,-2.53207301536265,0.0127767367226054,108.049322756668,-0.726629747406639,-0.0885157055303518,"Welch Two Sample t-test","two.sided",0.0182392982072426,"Significant"
"X72538_286.31_9.484_NA",0.280357540052729,0.0934525133509098,-0.18690502670182,2.52637394938781,0.0128377585259785,119.000192321557,0.0606212965953974,0.500093783510062,"Welch Two Sample t-test","two.sided",0.0183235322634532,"Significant"
"X68953_279.159_9.02_NA",0.302613774410689,0.100871258136896,-0.201742516273793,2.51505066683435,0.0128553862227751,165.471265838586,0.0650512150258896,0.540176333795489,"Welch Two Sample t-test","two.sided",0.0183458125156916,"Significant"
"X76388_520.363_9.961_NA",-0.487287643987958,-0.162429214662653,0.324858429325305,-2.55045877356551,0.0128607233399565,72.8120471911358,-0.868083883356368,-0.106491404619548,"Welch Two Sample t-test","two.sided",0.0183505487455876,"Significant"
"X67285_235.169_8.752_NA;Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",-0.474383494227809,-0.15812783140927,0.316255662818539,-2.54694741469424,0.0128732147429577,76.5561780496388,-0.845300307994711,-0.103466680460907,"Welch Two Sample t-test","two.sided",0.0183654901055973,"Significant"
"X10726_284.185_2.923_NA",0.380079154569061,0.12669305152302,-0.253386103046041,2.52139942101969,0.0129025502412657,129.433448756505,0.0818431561561322,0.67831515298199,"Welch Two Sample t-test","two.sided",0.0184044535289594,"Significant"
"X57368_399.164_7.392_NA",0.280130150207279,0.0933767167357595,-0.186753433471519,2.52405183015727,0.0129177605641665,119.05948301402,0.0603712598549548,0.499889040559602,"Welch Two Sample t-test","two.sided",0.0184232594587296,"Significant"
"X3808_297.144_1.861_NA",-0.474718170168799,-0.158239390056266,0.316478780112532,-2.54559282180855,0.0129243443249817,76.369370998479,-0.846108763759087,-0.10332757657851,"Welch Two Sample t-test","two.sided",0.018429758250115,"Significant"
"X54983_296.206_7.101_NA",-0.552240008632649,-0.18408000287755,0.368160005755099,-2.56278988717441,0.0129286938694665,59.5778543487802,-0.983334848423473,-0.121145168841824,"Welch Two Sample t-test","two.sided",0.0184330695720856,"Significant"
"X90492_549.285_12.352_NA",0.281481892772279,0.0938272975907597,-0.187654595181519,2.52208954173897,0.0129467874690306,122.657426643039,0.0605572991160768,0.502406486428481,"Welch Two Sample t-test","two.sided",0.0184559723531555,"Significant"
"X4121_374.144_1.953_NA",-0.474727594334361,-0.158242531444787,0.316485062889574,-2.54425003134877,0.0129723398447262,76.2892807114431,-0.846327853123718,-0.103127335545004,"Welch Two Sample t-test","two.sided",0.0184894989603779,"Significant"
"X3357_300.201_1.613_NA;Spectral Match to Hexaethylene glycol from NIST14",-0.555283526633379,-0.185094508877793,0.370189017755586,-2.56202040998749,0.0129764845669429,59.0879827827668,-0.988958898599183,-0.121608154667574,"Welch Two Sample t-test","two.sided",0.0184925074737688,"Significant"
"X50_208.955_0.553_NA",0.386808428893045,0.128936142964348,-0.257872285928697,2.5204194520711,0.0130000990164557,123.144255689241,0.0830277795463533,0.690589078239736,"Welch Two Sample t-test","two.sided",0.0185221523179523,"Significant"
"X63038_305.174_8.126_NA",-0.406745549714802,-0.135581849904934,0.271163699809868,-2.52563273816074,0.0130013612069041,107.928054040498,-0.725971033128839,-0.0875200663007651,"Welch Two Sample t-test","two.sided",0.0185221523179523,"Significant"
"X67317_442.243_8.822_NA",0.289033415181512,0.0963444717271706,-0.192688943454341,2.51552980253219,0.0130060517254328,141.100688629915,0.0618861438852045,0.516180686477819,"Welch Two Sample t-test","two.sided",0.0185259317386237,"Significant"
"X59685_277.143_7.686_NA;4-acetyloxy-8-(3-oxo-2-pent-2-enylcyclopenten-1-yl)octanoic acid",0.413535354385308,0.137845118128436,-0.275690236256872,2.52654099499012,0.0130345865531357,103.409203580106,0.0889369122567587,0.738133796513857,"Welch Two Sample t-test","two.sided",0.0185636686937829,"Significant"
