Metabolite,T,dof,alternative,p-val,CI95%,cohen-d,BF10,power,p-bh,Significance
X62680_524.264_8.082_nan,-0.2529976412804025,64.39780109184997,two-sided,0.8010759163646539,[-0.48  0.37],0.05333538462234752,0.176,0.06299217883199638,0.820662786657739,False
X69559_785.457_9.12_nan,-0.2519116197286816,177.25853416919074,two-sided,0.8014012138604991,[-0.29  0.23],0.03296742632245003,0.176,0.05494112217045947,0.820903541732724,False
X76145_987.403_9.903_nan,0.24983414060179018,99.65085732784895,two-sided,0.8032299141647459,[-0.29  0.38],0.04220530037797162,0.176,0.0581131731098453,0.8226840576304911,False
X26399_428.154_4.321_nan,0.24880579031268568,138.9643617954223,two-sided,0.8038783513686766,[-0.26  0.33],0.03701923240268823,0.176,0.05623504451446061,0.8232554596355043,False
X65577_450.247_8.496_nan,-0.24798904677145361,108.46980842247902,two-sided,0.8046117372672807,[-0.37  0.28],0.04050451203785471,0.176,0.05746969068775809,0.823913719476756,False
X29616_379.138_4.718_nan,-0.24744895263292382,116.70087027092666,two-sided,0.8049956171363155,[-0.36  0.28],0.03930227196692415,0.175,0.05703106241027744,0.8242139809688491,False
X4164_282.169_2.005_nan,-0.24674616212911518,158.78223182369487,two-sided,0.8054234029825005,[-0.31  0.24],0.034775737566170195,0.175,0.055499849153659436,0.8245591239631679,False
X48427_433.277_6.34_nan,-0.245789780349768,149.23221786310384,two-sided,0.8061826865613128,[-0.26  0.2 ],0.02882762456707515,0.175,0.05377549383941439,0.8252435246808664,False
X26287_478.279_4.372_nan,-0.24565101893981087,94.94813660115052,two-sided,0.806482604245917,[-0.39  0.3 ],0.04234025771354393,0.175,0.058165386936399145,0.8254575974112212,False
X24602_367.138_4.23_nan,0.24415233810627204,103.55440389968315,two-sided,0.8075959199635351,[-0.29  0.37],0.04061148089494551,0.175,0.05750936837286372,0.8265040639698853,False
X82941_219.174_10.643_nan,-0.24369889488752905,133.3213931785262,two-sided,0.8078386258822308,[-0.34  0.26],0.03682991833286673,0.175,0.05617120659684233,0.82656637255472,False
X76223_982.448_9.906_nan,0.243971512631561,96.35517230534833,two-sided,0.8077716029562094,[-0.3   0.38],0.04179148827434635,0.175,0.05795413070713946,0.82656637255472,False
X52315_393.209_6.772_nan;Massbank:PR303656 Resibufogenin,-0.24262269362190997,116.58607142059287,two-sided,0.8087240156129958,[-0.36  0.28],0.03855002055150949,0.175,0.056763437219620946,0.8273791774449598,False
X24508_369.155_4.221_nan,0.2413730611022915,93.38984961684761,two-sided,0.8097951607312235,[-0.3   0.39],0.04189694773494142,0.175,0.05799451098385986,0.8283818183357655,False
X67735_247.169_8.824_nan,0.23981564191224686,131.22388153950538,two-sided,0.8108473819557478,[-0.27  0.34],0.036458293262427756,0.175,0.05604685744382014,0.829364877572467,False
X62025_317.174_8.048_nan,0.23950364174652775,90.23002108600369,two-sided,0.8112582891777433,[-0.31  0.39],0.042198947036400127,0.175,0.05811071924011524,0.8296918296067539,False
X77231_383.206_10.005_nan,-0.23839797937360943,177.1273463345003,two-sided,0.811848009972429,[-0.29  0.23],0.0312408408512366,0.175,0.05443579479803544,0.8302015641288184,False
X50994_785.481_6.636_nan,0.23826343503199607,93.47620258177578,two-sided,0.8121983053149138,[-0.3   0.39],0.04134082087837973,0.175,0.05778273778728189,0.8304663733606833,False
X69391_335.185_9.063_nan,0.23707278603431242,165.45958624810018,two-sided,0.8128935948096907,[-0.24  0.31],0.032748500965797185,0.175,0.054875527101850494,0.8310838371763981,False
X53062_372.274_6.865_nan,-0.23643554426312338,156.97223049733597,two-sided,0.8134029593186249,[-0.32  0.25],0.03349410267142915,0.175,0.05510073771079255,0.8315110980576724,False
X84658_457.368_10.845_nan,-0.23503295290245904,177.57500838285898,two-sided,0.81445396543606,[-0.28  0.22],0.029942358621049533,0.175,0.054073849437757136,0.8324919003647732,False
X85066_746.557_10.894_nan;DGCC (38:7),-0.2318993453047749,135.84525288282407,two-sided,0.8169651621120483,[-0.33  0.26],0.03480104277456466,0.175,0.055507882139030865,0.8349588167676867,False
X71981_757.463_9.427_nan,-0.23168243394595278,177.80051872317202,two-sided,0.8170510990741431,[-0.29  0.23],0.03009269282859598,0.175,0.05411496026905843,0.8349588167676867,False
"X78410_215.143_10.124_nan;1-methyl-4-(6-methylhept-5-en-2-yl)-2,3-dioxabicyclo[2.2.2]oct-5-ene",0.2300608617966043,135.19897275156526,two-sided,0.8183922002142634,[-0.26  0.33],0.0345870776849276,0.175,0.05544014671220459,0.8362161592311157,False
X88139_565.28_11.558_nan,-0.22997633404049472,132.2767195420489,two-sided,0.8184654202593158,[-0.34  0.27],0.03485836990153518,0.175,0.0555261021765138,0.8362161592311157,False
X16629_307.128_3.486_nan,-0.22966720702596535,133.85951686666817,two-sided,0.8187009486431804,[-0.33  0.27],0.034657042854140285,0.175,0.05546224920353883,0.836268849012897,False
X77207_678.442_10.0_nan,-0.2296601860333064,148.97562232977967,two-sided,0.8186708549873465,[-0.32  0.25],0.03325667090435807,0.175,0.055028464379606984,0.836268849012897,False
"X67923_214.216_8.859_nan;Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14",0.22863051612239926,156.865016519843,two-sided,0.8194538894364816,[-0.25  0.31],0.0323981847783171,0.175,0.05477148374132571,0.836943918530273,False
X75368_494.324_9.801_PC(16:1/0:0); [M+H]+ C24H49N1O7P1;Spectral Match to HEPC from NIST14,-0.22854395384944334,111.50790885351928,two-sided,0.8196419928732073,[-0.36  0.28],0.03693287523212483,0.175,0.05620588314878086,0.8370420082223071,False
X33424_462.306_4.976_nan,0.22799830174498356,157.56570727179079,two-sided,0.8199431646337678,[-0.21  0.26],0.027163091101734232,0.175,0.05335123404912391,0.8372555315420279,False
X3721_281.149_1.822_nan,-0.22674538980610104,121.25161172217595,two-sided,0.8210035608104853,[-0.35  0.28],0.03550085725448851,0.175,0.05573237921594489,0.838244174608527,False
"X88735_909.237_11.782_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0.22635479862347951,75.5938554197823,two-sided,0.821536423429517,[-0.34  0.43],0.043428046239589284,0.175,0.058592443435701844,0.8386940446688939,False
X37270_368.17_5.275_nan,0.2243886969545995,95.99294618895455,two-sided,0.8229317880087792,[-0.3   0.38],0.03849768484359916,0.175,0.056745013381904366,0.8400242299961627,False
X84064_363.232_10.778_nan,0.22361497231053884,156.4959063352877,two-sided,0.8233485530738212,[-0.25  0.31],0.0317202877249366,0.175,0.054573361750269514,0.8403553036087991,False
X10140_246.17_3.063_nan,0.2233914670652064,165.81137245527808,two-sided,0.8235058262341967,[-0.21  0.27],0.027104923338033843,0.175,0.05333686799146008,0.8404214807634208,False
X56755_270.185_7.316_nan,-0.2232392939277461,159.55615464427663,two-sided,0.8236348207761114,[-0.31  0.25],0.03139282065081259,0.175,0.05447917294653129,0.8404587868121667,False
X54143_592.384_6.99_nan,-0.22098904759293836,175.80940396211759,two-sided,0.8253574031486118,[-0.29  0.23],0.029256633865241796,0.174,0.053888965007096674,0.8421220412329905,False
X86678_856.608_11.157_nan,-0.21956694173254943,96.8873541235908,two-sided,0.826670365175748,[-0.38  0.3 ],0.03752472362691254,0.174,0.05640712622909438,0.8433583440387346,False
X69172_703.495_9.066_nan,0.2193340278135235,122.59771898167104,two-sided,0.8267546106926134,[-0.28  0.34],0.03419928975963674,0.174,0.05531846167684605,0.8433583440387346,False
X3233_351.118_1.55_nan,0.21858817914135692,166.28857535983,two-sided,0.8272389013080358,[-0.24  0.3 ],0.030114257157314164,0.174,0.05412087436076375,0.8437576947153536,False
X91991_536.575_12.88_nan,0.21457898293100525,130.59272443664054,two-sided,0.8304302894143563,[-0.27  0.34],0.03268033169190356,0.174,0.05485519226325454,0.8469178004885393,False
X56671_375.179_7.384_nan,-0.21443367446812647,135.80903956563498,two-sided,0.8305305213952645,[-0.33  0.27],0.03218320372663961,0.174,0.054708194877770185,0.8469250224905501,False
X2169_327.118_1.001_nan,-0.2143622602084985,89.49238914621829,two-sided,0.8307522549894479,[-0.39  0.32],0.03790664123248238,0.174,0.05653871090551467,0.8470561290079691,False
X19573_236.128_3.896_nan,0.21224420325302232,174.07663798381063,two-sided,0.8321648391948402,[-0.24  0.29],0.028372130916843805,0.174,0.053656868412622113,0.8484012915406467,False
X66438_330.227_8.619_nan,0.2112084820363216,108.14871501088804,two-sided,0.8331220700365471,[-0.29  0.36],0.03453683381795422,0.174,0.05542430222007924,0.8492819666747715,False
"X69537_317.174_9.214_nan;14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0�,�?.0?,?]hexadecan-5-ol",-0.21107593109868938,104.54664959060233,two-sided,0.8332389079320076,[-0.37  0.3 ],0.03497693856344816,0.174,0.055563882722068525,0.8493058465154499,False
X48332_411.295_6.331_nan,-0.20768388322662856,170.29649818140874,two-sided,0.8357239554853464,[-0.27  0.22],0.02551270129528399,0.174,0.05295567506537509,0.8517433251062403,False
X68739_412.074_8.997_nan,0.2073541434587304,97.23207250712163,two-sided,0.8361669492550816,[-0.3   0.38],0.03538520979150809,0.174,0.05569496778623685,0.8520992941747593,False
X27225_455.19_4.447_nan,-0.206094428421504,121.70312584678145,two-sided,0.8370615184269431,[-0.34  0.28],0.03222284587185413,0.174,0.05471983320443127,0.8529153116146774,False
X19687_264.195_4.057_nan,-0.2046604435591818,176.02868435699796,two-sided,0.8380738753994121,[-0.29  0.24],0.02705586537663056,0.174,0.05332477596706914,0.8536598336468132,False
X91073_809.447_12.701_nan,0.20478822523257914,164.3079443905309,two-sided,0.8379910522992426,[-0.25  0.3 ],0.028391865307865156,0.174,0.053661968399479704,0.8536598336468132,False
X71107_301.179_9.321_nan,0.205056197732344,99.44249077090443,two-sided,0.8379473672912433,[-0.3   0.37],0.03467044911596961,0.174,0.05546648949978984,0.8536598336468132,False
X73556_389.231_9.604_nan,0.19908249571968398,117.15829882039671,two-sided,0.842543303515731,[-0.28  0.35],0.03157366551707335,0.174,0.054531066933833486,0.8581162446023329,False
"X73288_350.232_9.429_nan;NCGC00385344-01_C20H28O4_1-Naphthalenecarboxylic acid, 5-[2-(2,5-dihydro-2-oxo-3-furanyl)ethyl]decahydro-1,4a-dimethyl-6-methylene-",-0.19900609908447223,106.20638759261057,two-sided,0.8426384535349827,[-0.36  0.3 ],0.032772712461916334,0.174,0.05488275968404334,0.8581170272782328,False
X3937_198.149_2.017_nan,-0.19806405950175793,166.29439890563052,two-sided,0.8432368590538409,[-0.3   0.25],0.027286189438267505,0.174,0.05338173877402706,0.8586302522698535,False
X85943_497.325_11.036_nan,-0.1959824106466739,174.25267059290974,two-sided,0.8448522949904144,[-0.29  0.24],0.026175195467195243,0.174,0.05311145914988499,0.8601788427830735,False
X84234_337.237_10.798_nan,0.19420674759635437,177.92629744413196,two-sided,0.8462355524350601,[-0.23  0.28],0.025146005944526227,0.174,0.05287117638137044,0.8614907225103087,False
X30439_400.16_4.719_nan,0.19293451861971048,120.29835964762721,two-sided,0.8473356014292314,[-0.28  0.34],0.030296439192342723,0.174,0.054171009137271346,0.8625140268914657,False
X15087_354.154_3.373_nan,-0.19171080809980917,109.96957555719426,two-sided,0.8483222773706109,[-0.36  0.29],0.031146534935304934,0.174,0.05440898489345507,0.8634217111668638,False
X55979_529.37_7.232_nan,-0.19078439853430454,149.4291142785146,two-sided,0.8489534735410591,[-0.32  0.26],0.027593248940722,0.173,0.053458436482788085,0.8639674257259133,False
X62462_386.269_8.042_nan,0.1906965759931598,115.16870300867453,two-sided,0.8490990711757247,[-0.29  0.35],0.030439897908339782,0.173,0.0542107025090403,0.8640188869759025,False
X40855_295.153_5.599_nan,-0.19012031905759727,125.69507477732091,two-sided,0.8495215487813238,[-0.34  0.28],0.029370059519424535,0.173,0.05391924833645109,0.8643520503043639,False
X45146_363.18_5.872_nan,0.19010069801936025,93.15877475487632,two-sided,0.8496438458828381,[-0.31  0.38],0.03303228968533196,0.173,0.054960641612251754,0.8643797523516576,False
X32651_423.164_4.905_nan,0.188651428711266,89.91446835637831,two-sided,0.8507911721516768,[-0.32  0.39],0.03329058726331364,0.173,0.05503875654573567,0.865450138420569,False
X76029_522.342_9.89_nan,-0.18718488484635518,72.94486440979638,two-sided,0.8520353459080596,[-0.43  0.36],0.0366119393502986,0.173,0.05609811378316161,0.8666187901326858,False
X6180_296.149_2.347_nan,-0.18659620650351838,135.023764123536,two-sided,0.8522573070777897,[-0.33  0.27],0.02806631452151166,0.173,0.053578292969594626,0.8667475879140116,False
X57306_269.174_7.388_nan;(�)-alpha-Bisabolol - 40.0 eV,0.18566845994351128,108.37614381602273,two-sided,0.8530518187898642,[-0.3   0.36],0.030335750187423717,0.173,0.054181867202292705,0.8674585769418909,False
X1103_246.955_0.686_nan,0.1834346487914847,145.52849851204041,two-sided,0.8547123167717516,[-0.26  0.32],0.02681128488841772,0.173,0.05326482006976967,0.8690499199383546,False
X33797_416.191_4.893_nan,-0.1819113096857749,89.86913097602769,two-sided,0.8560620186715523,[-0.38  0.32],0.03210834732379461,0.173,0.0546862576808559,0.8703249327699601,False
X77902_303.195_10.089_nan,-0.18131752060194925,101.17758812335063,two-sided,0.8564810889177121,[-0.37  0.3 ],0.030441991842044495,0.173,0.05421128327841848,0.8706536292978353,False
X64469_347.185_8.283_nan,0.18103747947847754,99.19697295309957,two-sided,0.8567075361231371,[-0.31  0.37],0.03064039202920097,0.173,0.054266494180241556,0.8707864637709964,False
X26609_356.133_4.397_nan,0.1802254518895475,145.905891525059,two-sided,0.8572256517242143,[-0.26  0.32],0.02631540219620772,0.173,0.053144944212039594,0.8711195960096026,False
X70173_255.195_9.176_nan,0.18017335457955758,173.36697274815583,two-sided,0.8572269055761015,[-0.24  0.29],0.02416699817297441,0.173,0.05265161306076896,0.8711195960096026,False
X53391_366.115_6.905_nan,-0.1800650148796891,105.39450677004898,two-sided,0.8574472881511521,[-0.36  0.3 ],0.02974310860452794,0.173,0.054019682242129705,0.8712461716439736,False
X43540_400.196_5.837_nan,-0.1776536853855873,176.9272372549958,two-sided,0.8591981889722149,[-0.28  0.24],0.023324319026519467,0.173,0.0524696492044737,0.8729276940591549,False
X51401_407.29_6.67_nan,-0.17757161520608272,125.33995719129655,two-sided,0.8593460682407712,[-0.34  0.28],0.027460405984145585,0.173,0.05342514861527567,0.8729803857480549,False
X84098_433.294_10.836_nan,0.17702337818900762,72.70247288487147,two-sided,0.8599822708495026,[-0.36  0.43],0.03468827589811326,0.173,0.05547213054445882,0.8735290812829491,False
X80127_447.273_10.316_nan,-0.17621305539626858,73.93139052400645,two-sided,0.8606083608402859,[-0.42  0.35],0.034213253015397196,0.173,0.055322819138909546,0.8740673834628998,False
X74294_319.186_9.688_nan,0.17516458392841897,172.22434817480038,two-sided,0.8611560760994665,[-0.24  0.29],0.023614038359717947,0.173,0.05253147689463442,0.8745259738519322,False
X75477_292.3_9.818_nan,-0.17413897100534928,97.46229722548482,two-sided,0.8621174502674958,[-0.37  0.31],0.029687852768943417,0.173,0.05400472530216653,0.8754044960723778,False
X83014_269.19_10.778_nan,0.17355281975865028,88.00709571768787,two-sided,0.8626154815431045,[-0.32  0.39],0.030920801190963236,0.173,0.05434514439146128,0.8758123906409722,False
X83266_209.19_10.639_nan;b-Caryophyllene oxide,-0.17178429522670324,162.01727320889927,two-sided,0.8638214904425485,[-0.3   0.25],0.023983133598938295,0.173,0.05261135611877582,0.8768410172048288,False
X60857_587.411_7.849_nan,-0.17196637789857996,125.8796006432385,two-sided,0.8637401204955434,[-0.33  0.28],0.026551119772846785,0.173,0.05320164597513415,0.8768410172048288,False
"X82924_311.185_10.641_nan;Massbank:EQ367205 Diethyl-phthalate|Diethyl phthalate|Diethyl benzene-1,2-dicarboxylate",-0.17122422297368284,83.90669047623537,two-sided,0.8644597123133951,[-0.4   0.33],0.03118448506604875,0.173,0.05441976375944298,0.8773909024730284,False
X24770_340.139_4.163_nan,-0.17094470306768417,118.540119068648,two-sided,0.8645586942748268,[-0.34  0.29],0.026991884327350845,0.173,0.053309038805947756,0.8773934198400184,False
X65071_267.159_8.415_nan,-0.16995459121037668,90.3535094055062,two-sided,0.865425810417566,[-0.38  0.32],0.02992682616762482,0.173,0.05406961373513558,0.8781753870888963,False
"X80216_359.258_10.312_nan;(4E,8E)-7-hydroxy-10-(hydroxymethyl)-4,8,11,15-tetramethylbicyclo[11.2.0]pentadeca-4,8,14-trien-6-one",0.16944026380339883,80.03731833945736,two-sided,0.8658778787126409,[-0.34  0.4 ],0.031572048116793566,0.173,0.054530601480903475,0.8785360644186286,False
X65951_209.153_8.624_nan,0.16856303166146194,138.85961920080746,two-sided,0.8663856406686938,[-0.27  0.32],0.025087283752835136,0.173,0.052857759266501526,0.8788550981769234,False
X14505_222.112_3.256_nan,-0.16880378864694673,93.66976716258966,two-sided,0.8663149586453172,[-0.38  0.32],0.02926305243243132,0.173,0.05389067553335436,0.8788550981769234,False
X58577_249.148_7.534_nan,0.16768102338845378,110.12860050610975,two-sided,0.8671417593511384,[-0.3   0.35],0.027227331295232946,0.173,0.05336713592357649,0.8795068390600019,False
X50338_229.143_6.562_nan;Spectral Match to Monolaurin from NIST14,-0.16743213653619912,176.60934577040163,two-sided,0.8672216027466912,[-0.28  0.24],0.022041046892457252,0.173,0.05220502082429969,0.8795068390600019,False
X92243_893.554_13.0_nan,0.15974473984043158,173.6835888602228,two-sided,0.8732677781586953,[-0.24  0.29],0.021395030623692687,0.173,0.05207749865010191,0.8855398883581148,False
X55344_466.228_7.149_nan,0.15871196681308677,146.5592788892872,two-sided,0.8741142989897261,[-0.21  0.25],0.01852757852916075,0.173,0.051557456670109233,0.8862994542672678,False
X87765_563.388_11.434_nan,0.15692302209480014,74.41088907848733,two-sided,0.875730519649569,[-0.36  0.42],0.030361545670385345,0.173,0.054188999881878266,0.8878391932040457,False
X49964_246.17_6.513_nan;Massbank:UF411401 Gabapentin|1-(Aminomethyl)cyclohexaneacetic acid| 2-[1-(aminomethyl)cyclohexyl]acetic acid,-0.15628799140948563,141.49995864031084,two-sided,0.8760287788952602,[-0.32  0.27],0.023093715026177145,0.173,0.05242098577761711,0.8880425529842464,False
X31609_412.159_4.737_nan,-0.1558115574992249,93.03668093655986,two-sided,0.8765191349112702,[-0.37  0.32],0.027089391745121923,0.173,0.05333303730698248,0.8884405768799631,False
